t,ang,ang_red
28.81258,1.5707963267948966,1.3711736847058946
28.82154,1.8053576729369123,1.6162266229544122
28.8305,2.0025873589932983,1.8609929248653596
28.83948000000001,2.211080310459282,2.1054734265792594
28.848420000000004,2.4314360008698137,2.349668964236635
28.857380000000006,2.6484689224914977,2.593580373978009
28.866340000000008,2.8573374582321676,2.8372084919439047
28.87530000000001,3.067365495555172,3.0805541542748456
28.884280000000015,3.285279121445279,3.3236181971113545
28.893220000000014,3.5089153068718533,3.5664014565939537
28.902179999999987,3.736126376906981,3.808904768863168
28.91113999999999,3.9671400394097995,4.051128970059518
28.92009999999999,4.202246203928407,4.293074896323529
28.929050000000014,4.43730875984252,4.534743383795723
28.937990000000013,4.71238898038469,4.776135268616623
28.946949999999987,4.89732531582268,5.017251386926754
28.95590999999999,5.141969511709591,5.258092574866635
28.96486999999999,5.389164063199825,5.498659668576792
28.97386,5.634791833927698,5.738953504197748
28.9828,5.865811413317928,5.978974917870025
28.99176,6.096807866561667,6.218724745734147
29.00072,0.04876838077195886,0.1750185167510505
29.00967,0.28873009635856384,0.41422768142043154
29.01866000000001,0.5263465081295764,0.6531677687032253
29.027600000000007,0.767254064206516,0.8918396147399559
29.03656000000001,1.0144225960291597,1.130244055671147
29.04552000000001,1.2691200000833374,1.3683819276373201
29.06344000000001,1.5707963267948966,1.6062540667790008
29.07238000000001,1.9109229512914878,1.8438613092367095
29.08134000000001,2.1453348516150212,2.081204491150972
29.090300000000013,2.383854970472303,2.3182844486623075
29.099259999999987,2.634447557042899,2.555102017911242
29.108239999999995,2.888715288441074,2.7916580350382976
29.11717999999999,3.1323285599021333,3.027953336183998
29.126139999999992,3.3674365425763924,3.263988757488864
29.135099999999994,3.6042872968139954,3.4997651350934227
29.14406,3.841223062199078,3.7352833051381946
29.153040000000004,4.07410779224641,3.970544103763702
29.16198,4.303303398919239,4.20554836711047
29.17094,4.534105919170589,4.440296931319022
29.179900000000004,4.712388995285851,4.674790632529877
29.188860000000005,4.979690442479763,4.909030306883562
29.197840000000014,5.20471933547347,5.1430167905205995
29.20678000000001,5.43260657303458,5.376750919581513
29.21574000000001,5.659922801358521,5.610233530206822
29.224700000000013,5.885374393402584,5.843465458537054
29.233659999999983,6.110864967228922,6.07644754071273
29.242639999999994,0.05308710984141632,0.02599530569478503
29.25157999999999,0.2782525939945147,0.25848020398291816
29.260539999999992,0.4982982929677693,0.49071776453806315
29.269499999999997,0.7169724797164267,0.7227088235007457
29.278459999999995,0.9393819460209174,0.954454217011488
29.287440000000004,1.1714685365945599,1.1859547812108122
29.29638,1.4101482721970302,1.4172113522392422
29.30533,1.5707963267948966,1.6482247662373002
29.31429,1.8336212756254742,1.87899585934551
29.32325,2.0526777369627824,2.1095254677043958
29.332240000000013,2.273594846871928,2.3398144274544777
29.34118000000001,2.498253894519108,2.5698635747362815
29.350130000000007,2.7267468791835014,2.7996737456903293
29.35909000000001,2.9617638369287187,3.029245776457145
29.36805000000001,3.1960661449488996,3.2585805031772477
29.37702999999999,3.4224115650555498,3.487678761991166
29.385969999999983,3.640683479086067,3.7165413890394206
29.394929999999988,3.8585449024704954,3.9451692204625317
29.40388999999999,4.082666994640953,4.173563092401029
29.41284999999999,4.312555441924809,4.40172384099543
29.42183,4.546702391589799,4.629652302386258
29.430769999999995,4.71238898038469,4.857349312714035
29.43973,4.99037573766586,5.08481570811929
29.44869,5.222930514751457,5.312052324742545
29.45765,5.454500046834718,5.539059998724319
29.46663000000001,5.6837350475959845,5.765839566205134
29.475570000000005,5.913260997759643,5.992391863325519
29.484530000000007,6.14459216479409,6.218717726225989
29.49349000000001,0.0956579975422846,0.16163268386748797
29.50245000000001,0.3263290895757474,0.387508186749713
29.511470000000003,0.5504509289859306,0.6131597638335933
29.52041,0.7739396981157101,0.8385882512596545
29.52937,1.0010477205876986,1.0637944851684225
29.53833,1.234731404189379,1.2887793017004192
29.547290000000004,1.4969784401434567,1.513543536996167
29.565210000000008,1.8838393229121109,1.7380880271961878
29.57417000000001,2.1134137080917768,1.9624136084410075
