t,ang,ang_red
10.065940000000012,1.2191805589012281,1.2170948477279602
10.11072999999999,1.2166211678084977,1.217018299467716
10.15553,1.213495447336951,1.2169551196796426
10.200330000000008,1.222156043151384,1.2169033499004875
10.289929999999998,1.2153329345892705,1.216830188566863
10.334730000000008,1.212507988072312,1.216822492612232
10.379529999999988,1.2212060279858261,1.2168314782685397
10.424319999999994,1.2150623445960804,1.2168571740062195
10.469130000000009,1.21204130892538,1.216912567906307
10.513929999999988,1.220608922718314,1.2169877008854826
10.558729999999995,1.2123024853656323,1.2170796247978897
10.603530000000006,1.2172804756777809,1.2171830649174409
10.693119999999992,1.2148151097304092,1.2174312999774282
10.782720000000012,1.2128367225071128,1.2177298232477274
10.827519999999993,1.2193166665534025,1.2178910597017516
10.872320000000002,1.2120250944719868,1.218051298446905
10.917120000000011,1.2161621052282474,1.2182106857916277
11.05152000000001,1.2271639185898882,1.2187178425984042
11.096319999999992,1.2150283208350319,1.2188717844503367
11.14112,1.2127397194390408,1.219008364548006
11.18592000000001,1.2128472353553148,1.2191245893125633
11.230719999999993,1.2156676746846489,1.2192178975854961
11.275509999999995,1.2236828632355243,1.2192848174159352
11.320310000000006,1.2300451195529254,1.2192814817891378
11.365109999999987,1.2116478831955977,1.219245742021594
11.409909999999996,1.225831562372603,1.2191725438389927
11.454710000000006,1.2129214078621966,1.2190537664751644
11.544299999999993,1.2255131372906056,1.2187033305883437
11.589100000000002,1.208834432204593,1.2184387179927483
11.633909999999986,1.2207550489913137,1.2181256850483277
11.678709999999995,1.2240622875141336,1.2177271855164362
11.7235,1.2276283777885715,1.2172770192347329
11.76830000000001,1.22475905182334,1.2168190997002553
11.813099999999991,1.22410296970756,1.2163001212626736
11.90270000000001,1.210316967608743,1.215155425665135
11.9923,1.2338361474910946,1.2139259437901337
12.03710000000001,1.2129276215641405,1.2132716874107365
12.08189999999999,1.2160298710223465,1.2125891585946995
12.1267,1.2981863811155407,1.2118944877313536
12.171500000000009,1.2068404180332113,1.2112032076095705
12.216289999999988,1.2066592615877982,1.2105016921595022
12.305890000000003,1.2094542240396464,1.2090660096612427
12.395489999999995,1.2042951175999463,1.2076381059904204
12.440290000000005,1.204347957413907,1.2069440086125338
12.485090000000014,1.204224299307967,1.2062626093224604
12.529889999999996,1.2031308745996958,1.205594243751214
12.57468,1.205029595943879,1.2049401871395458
12.61948000000001,1.2001716457147706,1.2043173122627
12.66427999999999,1.2042692875854113,1.2037134108917895
12.70908,1.2014757924666892,1.203124390955981
12.75388000000001,1.2031989333754811,1.2025506630582743
12.84348,1.2015947155283286,1.2014454686843201
12.888280000000009,1.2028331499366547,1.2009166130545241
12.93307999999999,1.1955081846425948,1.2003995141378438
12.97788,1.2006526985479924,1.1998926518723632
13.022680000000008,1.1994000553590158,1.1993991510272342
13.067479999999987,1.1998542669177077,1.1989111911755623
13.112269999999995,1.1947182683675401,1.1984306491174153
13.157070000000004,1.1971033239600066,1.1979524679177866
13.246669999999996,1.199036774090327,1.1970053345579426
13.336270000000011,1.2003996422739152,1.1960589673730453
13.381069999999994,1.1932137173867996,1.1955819696752505
13.425870000000003,1.1956513151098949,1.1950986873138876
13.470670000000013,1.1931917725243746,1.1946107177564338
13.515469999999992,1.1950239651276644,1.1941233991102385
13.560270000000004,1.1940161435784056,1.1936332745787588
13.649869999999993,1.1932810311034159,1.19263690004546
13.739460000000008,1.1936475478553215,1.1916300434659328
13.784269999999992,1.1920138782991343,1.1911206155760705
13.829059999999998,1.1937500599255921,1.1906092383831017
13.873860000000008,1.1899022989843242,1.19009483553175
13.918669999999992,1.190461053599021,1.1895806305434506
13.963459999999998,1.188319763510105,1.1890660707218608
14.008260000000009,1.189301405954752,1.1885511546106653
14.097859999999995,1.186622547682659,1.1875231421084753
14.142660000000006,1.1892876222528344,1.187015916133362
14.187459999999987,1.1764564096999395,1.1865132484358176
14.232259999999997,1.186843661884129,1.186015342941349
14.277060000000006,1.1841328667892241,1.1855224810261418
14.321859999999988,1.1869182104147638,1.185038499574429
14.366659999999996,1.1821220206655192,1.184560263862315
14.411450000000002,1.1851855713878225,1.1840863361246292
14.456250000000011,1.1820267050093045,1.1836163457368505
14.545850000000002,1.183960827287965,1.1826874711244135
14.59065000000001,1.1832361812398307,1.182227042807764
14.635449999999992,1.182269554122919,1.1817681080052245
14.68025,1.184539429982277,1.1813093775976395
14.72505000000001,1.1771434860984311,1.1808491355092166
14.769849999999993,1.1805398858505536,1.1803881379441101
14.81465,1.1776297060182972,1.1799258087805296
14.90424999999999,1.1806048067138648,1.1789950928051878
14.993840000000006,1.179462293659119,1.1780525573997018
15.038639999999988,1.1773003457661848,1.1775704915210856
15.083439999999996,1.1779103656301653,1.177082659862225
15.128240000000003,1.1799033684548803,1.1765824846512396
15.173039999999986,1.1733098861367564,1.176075214913793
15.217839999999995,1.1790330186358369,1.1755643996163434
15.26263,1.1733814541234615,1.1750440561811166
15.352229999999992,1.1743999632105275,1.1739843364046487
15.441840000000012,1.1727189305611516,1.1729047283462222
15.486639999999994,1.1765386050052968,1.1723524157833363
15.53143,1.168446748072091,1.1717941243011103
15.57623000000001,1.1731542226057918,1.1712298327128774
15.62102999999999,1.172637501796061,1.1706568490505942
15.665819999999997,1.171214932972621,1.1700800678881766
15.710620000000006,1.1681200100506883,1.1694970514885719
15.755419999999988,1.1668795278191302,1.1689113262378494
15.845020000000003,1.1702987646261755,1.1677320316190065
15.88982999999999,1.1651906556643923,1.1671412950355347
15.93463,1.1684075787256452,1.1665506565063328
15.979420000000005,1.1668456875671418,1.165962280127479
16.024220000000014,1.1632773567449535,1.165375915168768
16.069019999999995,1.166257364456306,1.1647896086804959
16.113820000000004,1.1607393765079161,1.1642052047505227
16.203419999999994,1.1638700374533362,1.1630432276534488
16.293020000000013,1.162167134000525,1.1618871348421211
16.33780999999999,1.161350561526869,1.161311873831625
16.38261,1.157370939341833,1.1607371138814657
16.47220999999999,1.1590718412817056,1.1595906671265406
16.51701,1.1589060035233687,1.1590175375351395
16.56181000000001,1.1559508398748684,1.158443384292862
16.60660999999999,1.1584538332662757,1.1578683376854566
16.696210000000008,1.158524917754674,1.1567160286858897
16.74100999999999,1.1537640271627825,1.1561340106626783
16.785799999999995,1.158189166948505,1.1555442711782493
16.830610000000007,1.1555355561307175,1.1549516820379597
16.875400000000013,1.1561996880988794,1.1543530964948068
16.920199999999994,1.1565819795964853,1.1537529728317983
17.009800000000013,1.1565206235681502,1.1525352879704804
17.054599999999994,1.1491979108847583,1.1519198290226276
17.144200000000012,1.1494962820392016,1.1506771492341898
17.188999999999993,1.1501878094510074,1.1500487295469501
17.233800000000002,1.1461930929659194,1.149418672021161
17.27860000000001,1.1517585370447514,1.1487857487109152
17.3682,1.1520694154685371,1.1475113400532082
17.41300000000001,1.1468559470570254,1.1468726253838821
17.45778999999999,1.1450822634479052,1.1462329077785205
17.547390000000007,1.1465454458425524,1.1449516811082205
17.592189999999988,1.1382041114343957,1.1443128777673175
17.636989999999997,1.146860384242359,1.143675195635457
17.681790000000007,1.1422742968667123,1.1430407909366564
17.726589999999987,1.1423752692568385,1.1424084219832367
17.771389999999997,1.1385872574913334,1.1417759464721169
17.816190000000006,1.1349092180196738,1.1411456639993978
17.905779999999993,1.1438624160861282,1.1398896832637726
17.99538000000001,1.1415053912985926,1.1386354878119604
18.04019,1.1410052829340813,1.138007207013986
18.084990000000005,1.1340885162453929,1.1373775465846847
18.12979000000001,1.1403380797391272,1.1367457851693898
18.17457999999999,1.1367300243322584,1.1361081931615014
18.21938,1.137217700827175,1.1354669552396406
18.26418000000001,1.1288383849996138,1.134819650278002
18.308969999999988,1.1326771563612748,1.1341659936417872
18.39858000000001,1.1360707488191455,1.132842412281156
18.443369999999987,1.1249743192376778,1.1321621396684665
18.48818,1.1325682531416892,1.1314697820398485
18.53298000000001,1.135004419633866,1.1307653474615098
18.57777999999999,1.1182203766289176,1.1300483544419664
18.62258,1.132871754328736,1.129310057869026
18.667370000000005,1.1277197299645723,1.1285569568380138
18.712169999999983,1.1295219570128159,1.1277926030813714
18.756969999999995,1.133345618434886,1.1270172795740894
18.84657000000001,1.1198067251315593,1.1254368878445702
18.891369999999995,1.1277381719557167,1.1246250685709822
18.93616,1.1246282795239857,1.1238094349708472
18.98096000000001,1.1169971686815456,1.1229895513075538
19.02575999999999,1.1264695880605553,1.1221648507362776
19.11536000000001,1.126598551970277,1.1205035087216806
19.16015999999999,1.1129367014271154,1.1196711453425572
19.20496,1.1164085406597648,1.1188401865790398
19.29455999999999,1.123278407658058,1.1171792655520218
19.33936,1.1053508529510416,1.11635768612518
19.38416000000001,1.1097265100488767,1.1155413550534357
19.42895999999999,1.1180643791395202,1.1147315716600896
19.47376,1.1168856612605977,1.1139337577763821
19.518560000000008,1.1095390510303274,1.1131393298133716
19.56335999999999,1.1053722473363436,1.1123534848613474
19.60816,1.105393567564549,1.1115732511777927
19.697750000000013,1.1159034217297141,1.110028521673474
19.742549999999994,1.1038484077755553,1.1092630909147139
19.787350000000004,1.1074580734619701,1.1085003762527001
19.832150000000013,1.1062644507435055,1.1077398844772426
19.876949999999997,1.1098839532930942,1.1069806485850164
19.921750000000003,1.1086227072086716,1.1062218961672003
19.96655000000001,1.112279646980278,1.1054619443786105
20.011349999999997,1.101521375690965,1.1047005996940946
20.05615,1.1089692624005842,1.1039368151625057
20.10094000000001,1.1051644965357386,1.1031703418924985
20.19054,1.0980057756521653,1.1016299204129083
20.235340000000008,1.1028987154932075,1.1008518673681404
20.28013999999999,1.0952708007076488,1.1000641234416335
20.32494,1.0968887275143313,1.099271924604841
20.369740000000007,1.1023692731408774,1.0984744324307525
20.414530000000013,1.0973120143478692,1.0976714987862495
20.504130000000004,1.096978683557302,1.0960409761345216
20.548930000000013,1.0944959230730205,1.0952074352962577
20.593729999999997,1.0856343876818795,1.0943626529973234
20.63854000000001,1.0963306610339885,1.0935066383812462
20.683339999999987,1.0983908624955239,1.0926300715715116
20.728129999999997,1.0825360468841958,1.091740559840423
20.77293,1.0912566779075525,1.0908343301482577
20.81773000000001,1.0946330640820123,1.0899209917922905
20.90732,1.0856317938480367,1.088059844853229
20.99691999999999,1.0890518638050015,1.0861652267057011
21.08653000000001,1.089847565189931,1.0842382864464484
21.13132999999999,1.084857292243828,1.0832491014375514
21.17612,1.071292530513874,1.0822337007408893
21.220920000000007,1.082860088153746,1.0812113395740153
21.265719999999988,1.0875955425169919,1.0801785038585558
21.31052,1.0684476216084808,1.0791304706395672
21.40011000000001,1.0814327373539956,1.076984047047127
21.44492,1.0782582985091762,1.0758755233476427
21.489720000000005,1.0642393845246505,1.0747590902465827
21.534519999999983,1.0779336294546074,1.0736329564254417
21.57932,1.0710090098942864,1.0724903401605619
21.66892000000001,1.0695321880391302,1.0701745293950582
21.713719999999995,1.062389923055412,1.0689936861932159
21.75851,1.0574962004015132,1.0678041345515465
21.84810999999999,1.0721975951613107,1.065403982894526
21.89291,1.0729665222085845,1.0641671893762032
21.93771000000001,1.0534683480775406,1.062932306063761
21.98250999999999,1.0663115029347072,1.0616842231127184
22.02731,1.0600272254904957,1.060433250245616
22.1617,1.0637229251563773,1.05662442878896
22.206500000000005,1.0542295913249398,1.0553323173993014
22.2961,1.0492282074585377,1.052739230848592
22.340900000000005,1.0525430387302877,1.0514220107025667
22.430489999999992,1.041781474397753,1.0487605351960025
22.47529,1.0539544333853526,1.0473919590420735
22.52009000000001,1.0368958064360945,1.0460020883397407
22.56488999999999,1.0369617296240088,1.0445979446753821
22.65449000000001,1.050492760683889,1.0417356779760334
22.69928999999999,1.0344442823104574,1.0402291870090483
22.74409,1.0310995775919762,1.0386799110712295
22.78889000000001,1.0480807632192093,1.0371238918919627
22.83368999999999,1.0357173509369029,1.0355449516235387
22.92329000000001,1.0388686187237857,1.032321308699626
23.01289,1.0343952119597772,1.0290164200214051
23.057690000000008,1.0349025389793918,1.0273476051965615
23.14729,1.0333686508701285,1.0239895413229068
23.192080000000004,1.0419090976646062,1.0223160224268357
23.236880000000014,1.0181353726447437,1.0206722846053071
23.281679999999994,1.033379396481755,1.0190543197706687
23.326480000000004,0.6925016368106226,1.0174481321816584
23.416079999999997,1.2373113323248286,1.0143103789619956
23.50568000000001,0.897130729448664,1.0113432932002309
23.59528,1.1355197362184661,1.0085536931002879
23.64008000000001,0.9992810157510215,1.0073300276260793
23.684879999999996,0.9701661426855663,1.0062977638637096
23.72968,0.9763540034790451,1.0053698099095418
23.774470000000008,1.0197003102773496,1.0044455817849258
23.81926999999999,0.99183070454772,1.0036014622556206
23.908870000000007,0.7729089871796565,1.002308707886016
23.99847,1.0169081982364356,1.0012334784285515
24.043270000000007,0.9705026763293298,1.0008027764582739
24.088060000000013,0.9869708836754919,1.0004127241233667
24.132859999999997,1.0248962240903206,1.0000593898613652
24.177660000000003,0.9648556770978552,0.9997227546146378
24.22246000000001,0.47405033608059133,0.9993962302630908
24.267259999999997,1.2269183818216984,0.9990765534263181
24.31206,1.0109833719377737,0.998740035901334
24.40164999999999,1.0155305380869466,0.9979433653804554
24.44645,0.9468366482414965,0.9974672374090807
24.49126000000001,1.011052125741071,0.9969396842742463
24.536059999999992,1.005328676424206,0.9963742181697062
24.670449999999988,1.0055241877212662,0.9944799462897791
24.71525,0.9894158413089915,0.9937456512615068
24.804849999999988,0.9880979860791314,0.9921665027785534
24.89445000000001,0.9995990675043094,0.9904165522966037
24.939249999999987,0.9840593015178496,0.9893891326967379
24.98405,1.001192145861468,0.9882942827375891
25.02885000000001,0.9909170491997091,0.9871156208424658
25.073649999999983,0.9944925944986867,0.9858259032043525
25.118439999999996,0.9707356307797853,0.984483189330742
25.16324,0.9506406176962485,0.9830520872516041
25.208049999999982,0.9739078552720566,0.9815672323604234
25.29764,0.999100047942093,0.9784534288238143
25.34244000000001,0.9700477093556329,0.9768181886249453
25.38723999999999,0.9679186997251981,0.9751412327107308
25.43204,0.9791532493386834,0.9734243458435974
25.47684000000001,0.9869781671902698,0.9716499126412326
25.52163999999999,0.9480314766835295,0.9698557727276793
25.56643,0.94152362454458,0.9680209291514326
25.61123000000001,0.9729545515126671,0.9661606555680583
25.70083,0.978530384213311,0.9623757848798069
25.74563000000001,0.9247891395306531,0.9604528597774344
25.790429999999983,0.955448196348567,0.9585181980085763
25.83523,0.9642619557193304,0.9565759660340192
25.880030000000005,0.9549154803451642,0.9546358308789819
25.924829999999982,0.9328827013341181,0.9527055305637953
25.969629999999995,0.9492642963691322,0.950786592323258
26.01442,0.9495620648631335,0.9488910402462054
26.10401999999999,0.955542300344757,0.9451513423162895
26.14882,0.9423699429703979,0.9433721738812587
26.19362000000001,0.9237202766156074,0.9416527050172746
26.23841999999999,0.9282075482400709,0.939996318523433
26.28322,0.9474634289983813,0.938407386805861
26.32802000000001,0.9305486707568821,0.9369377537750074
26.37281999999999,0.9129480943234449,0.93554706238422
26.41762,0.920564335636762,0.9342192401178772
26.46242000000001,0.9409728452158735,0.9329587167080204
26.55202,0.9269152405760344,0.9306107467101341
26.596820000000008,0.9107462443890706,0.9295353600347411
26.64161999999999,0.9184718490657049,0.9285091272638111
26.68642,0.9235593365972736,0.9275507797796155
26.731210000000004,0.9326696350285449,0.9266106505346408
26.776010000000014,0.29993739702865513,0.9256867032431823
26.820809999999994,-1.496658540132333,0.9248010902964892
26.910410000000013,1.3107753245917717,0.9230736258718194
26.955209999999997,0.8775211275492885,0.922201386634749
27.0,0.8568464908327064,0.9213143503180261
27.04480000000001,0.3678525123431997,0.9204098172447129
27.08959999999999,1.0800767932722681,0.9194852549623166
27.134410000000003,0.8949809799604237,0.9185361386091048
27.17921000000001,0.8504728153144476,0.9175316211659693
27.224009999999996,0.5520525686027218,0.9165041917038894
27.26881,1.1651954516554879,0.9154514414064989
27.313600000000008,0.8236093109135284,0.9143724390275841
27.4032,0.8906385625797069,0.9121425938081018
27.448000000000008,0.868102057119207,0.9109847477395075
27.49279999999999,0.3923438098259671,0.9098047367544423
27.5376,1.1260360275243277,0.9086039543375891
27.582400000000007,0.8997537196581853,0.9073838721949978
27.627199999999988,0.8643718703605969,0.9061380938825944
27.672,0.4939396225144221,0.904873147141194
27.716790000000003,1.1269948363897255,0.9035960233942847
27.76159000000001,0.8049006902061914,0.9023059327662153
27.851190000000003,0.8289785321039196,0.8996939843411572
27.89599000000001,0.4256568748642608,0.898363734002989
27.940789999999996,-1.1363084176344531,0.8970162141628392
27.98559,1.1850600159865352,0.895649048356415
28.03039000000001,0.8451879316609031,0.8942586319468736
28.075189999999992,0.507087236437918,0.8928205217940561
28.11998,-1.2261753445060741,0.8913446128697007
28.164780000000007,1.162082232519475,0.8898259301094416
28.20958999999999,0.8689050403115873,0.8882556451274977
28.299180000000007,0.8000688191342699,0.8849934556997888
28.343979999999988,0.563431006418057,0.8832043186990759
28.38878,-1.1927016577694136,0.8813091536744385
28.433580000000006,1.1257516607191318,0.8792991062266301
28.478379999999987,0.832926416005345,0.8771639305842511
28.52318,0.6112336271028773,0.8747969265630338
28.56798000000001,-1.377330536638854,0.8722721510890502
28.61277000000001,-1.211615980276714,0.8696072249676022
28.657569999999996,1.1401235988798564,0.8667902072234646
28.74717000000001,0.854770104804063,0.8607665229815062
28.791969999999992,0.7778251037089038,0.8574668932682883
28.83677,0.5985441792611197,0.8540050936404496
28.88158000000001,0.7027505313919256,0.8503968473406099
28.926350000000014,0.8697407406739793,0.8466628466670054
28.971149999999994,0.8666657404634882,0.8428204463207979
29.015950000000004,0.8624822464948779,0.8388204557840175
29.060730000000007,0.6173543228387387,0.8348081955092093
29.105529999999987,-1.1853459669799424,0.830800762667522
29.15033,1.128103151354855,0.8268498189778035
29.239929999999987,0.8347102772383457,0.8190249086651941
29.28473,0.5816630894268248,0.8153825139002892
29.329530000000005,-1.0093625019006458,0.8119266038604113
29.37432000000001,1.1070492218537844,0.8088798209096842
29.419119999999992,0.8095918670041846,0.8059872370955882
29.46392,0.8277614448180272,0.803267489095172
29.508759999999995,0.7405499964036496,0.8009067454665068
29.598360000000014,0.7404064806605907,0.796851152853936
29.643159999999995,0.41391328767180746,0.7953138168596979
29.687960000000004,1.1231846138529074,0.7940451397976456
29.732760000000013,0.8260460081969268,0.793023975156717
29.77754999999999,0.7066401827635697,0.792227656245446
29.82235,0.7232639753690775,0.791617619081381
29.86715000000001,0.7063472345722036,0.7912869871879017
29.91194999999999,0.8348638269328957,0.7909952863661297
29.95675,0.7235335088059348,0.7907142679475836
30.00155000000001,0.826965119519733,0.7904069752403668
30.09114,0.8172505040507806,0.7897075545473242
30.135940000000005,0.7940015874794744,0.7889996645769752
30.180739999999982,0.8093001305143057,0.7880416406253439
30.225539999999995,0.8099444792953976,0.7868013426667927
30.270340000000004,0.8144851639679501,0.7849740958933329
30.315140000000014,0.8229305456726551,0.7829323630605817
30.359939999999995,0.7734939172394913,0.780428354351533
30.404740000000004,0.7939168612584999,0.7775547046361007
30.494339999999998,0.7907304150214458,0.7708093749218556
30.53913,0.7934214611646999,0.7667067990838968
30.58393000000001,0.7909773221733003,0.7622097026046739
30.628739999999997,0.4433771099023857,0.7573257624982143
30.67353,0.9556993402381577,0.7518550713131145
30.71833000000001,0.7756716679854234,0.7462156894158449
30.76312999999999,0.7758714493934771,0.7401672139524007
30.80793,0.7760607308910529,0.7338980618607661
30.89752999999999,1.0563950954330015,0.7207621949344996
30.94233,0.33535159673388526,0.7140217229794208
30.987130000000008,-1.345957036777616,0.7072316659805283
31.03192999999999,0.6559586551022,0.7004168001989934
31.07673,0.6598864933054511,0.6936195368615321
31.121520000000004,0.6527491803594925,0.6869522614442284
31.166320000000013,0.6452856150935004,0.6803620439828069
31.21113,0.6446189285777307,0.6738853192344325
31.255920000000003,0.6307076588045206,0.6675483841032044
31.345519999999997,0.6321465634666013,0.6552316105211955
31.390320000000003,0.6384663283822625,0.6494238959990309
31.43512000000001,0.629901745949375,0.6438194994903994
31.479919999999996,0.6276263529488263,0.6384171842748281
31.52472,0.6330539482039591,0.633214166308846
31.569510000000008,0.6047132446487707,0.6283180183797853
31.61430999999999,0.6148965359384396,0.6236320751105578
31.65912,0.6130152780206123,0.6190890696715945
31.703910000000008,0.6024629099679123,0.6146887158762068
31.79351,0.6011420996652614,0.6062629176121918
31.83832000000001,0.5977425364813975,0.6022238524210699
31.88311999999999,0.5864459128751409,0.598271206519452
31.92791,0.5927595354991179,0.5943905690523442
31.972710000000006,0.5931262373274423,0.5905927423377494
32.01750000000001,0.607091838825223,0.5868205399188402
32.06229999999999,0.5738732252352156,0.5831025155603164
32.1071,0.5759755911176729,0.5794038185660594
32.19669999999999,0.5620560464211934,0.5720516947603322
32.2415,0.5695459566427583,0.5683669720731437
